"","Drug","cell","Final_conc_uM","median_GR24.x","median_GR24.y","percent_change_GR","idx","group"
"893","Gemcitabine","COLO205",4,0.0310887262844463,0.0534429368350681,58.1718148843321,"Gemcitabine_COLO205","S"
"894","Gemcitabine","EKVX",4,0.0180485238812586,0.0225374094814301,80.0825130152151,"Gemcitabine_EKVX","R"
"895","Gemcitabine","HCT15",4,0.0338619808761769,0.0483074373286203,70.0968272148747,"Gemcitabine_HCT15","I"
"896","Gemcitabine","HOP62",4,0.00994076870759703,0.0328472134228197,NA,"Gemcitabine_HOP62","S"
"897","Gemcitabine","HS578T",4,0.0211151394324966,0.0300198026815637,70.3373691575402,"Gemcitabine_HS578T","R"
"898","Gemcitabine","HT29",4,0.033637562532635,0.0476834215568565,70.5435168752024,"Gemcitabine_HT29","I"
"899","Gemcitabine","IGROV1",4,0.028682700687587,0.038474897061932,74.5491291150622,"Gemcitabine_IGROV1","R"
"900","Gemcitabine","LOXIMVI",4,-0.00413569014249489,0.0508644306721432,NA,"Gemcitabine_LOXIMVI","S"
"901","Gemcitabine","M14",4,0.0056613171701818,0.0383425390848164,NA,"Gemcitabine_M14","S"
"902","Gemcitabine","MALME3M",4,0.00255134490997146,0.0149155090091872,NA,"Gemcitabine_MALME3M","S"
"903","Gemcitabine","MDAMB231",4,0.0251027992629316,0.0313143348703864,80.163922902514,"Gemcitabine_MDAMB231","S"
"904","Gemcitabine","OVCAR4",4,0.0256854365864469,0.029170765833557,88.0519789333036,"Gemcitabine_OVCAR4","R"
"905","Gemcitabine","OVCAR5",4,0.0190505160404084,0.0434162002674235,NA,"Gemcitabine_OVCAR5","S"
"906","Gemcitabine","SF539",4,0.00508392510867348,0.0384652108775527,NA,"Gemcitabine_SF539","S"
"907","Gemcitabine","SKMEL2",4,0.0244052143940441,0.0333796703715687,73.11400658657,"Gemcitabine_SKMEL2","S"
"908","Gemcitabine","SW620",4,0.0337757889934122,0.037384362126904,90.3473727296933,"Gemcitabine_SW620","R"
"909","Gemcitabine","T47D",4,0.00961100762725119,0.0276361106024267,NA,"Gemcitabine_T47D","S"
"910","Gemcitabine","UACC257",4,0.0133562869961464,0.0272559337351184,NA,"Gemcitabine_UACC257","S"
"911","Irinotecan","ACHN",3,0.0376939802022529,0.0380091976631821,NA,"Irinotecan_ACHN","S"
"912","Irinotecan","BT549",3,0.0306645273120315,0.0361593240141026,NA,"Irinotecan_BT549","R"
"913","Irinotecan","COLO205",3,0.0528003185791078,0.0534429368350681,NA,"Irinotecan_COLO205","I"
"914","Irinotecan","EKVX",3,0.0242885852798291,0.0225374094814301,NA,"Irinotecan_EKVX","R"
"915","Irinotecan","HCT15",3,0.0473162576633064,0.0483074373286203,NA,"Irinotecan_HCT15","R"
"916","Irinotecan","HOP62",3,0.0315293010039637,0.0328472134228197,NA,"Irinotecan_HOP62","S"
"917","Irinotecan","HS578T",3,0.0266628848866408,0.0300198026815637,NA,"Irinotecan_HS578T","R"
"918","Irinotecan","HT29",3,0.0492874327269228,0.0476834215568565,NA,"Irinotecan_HT29","R"
"919","Irinotecan","IGROV1",3,0.0408290956916714,0.038474897061932,NA,"Irinotecan_IGROV1","I"
"920","Irinotecan","LOXIMVI",3,0.0530461770936354,0.0508644306721432,NA,"Irinotecan_LOXIMVI","S"
"921","Irinotecan","M14",3,0.0373469145660575,0.0383425390848164,NA,"Irinotecan_M14","I"
"922","Irinotecan","MALME3M",3,0.0167338978112106,0.0149155090091872,NA,"Irinotecan_MALME3M","S"
"923","Irinotecan","MDAMB231",3,0.0301829406143463,0.0313143348703864,NA,"Irinotecan_MDAMB231","R"
"924","Irinotecan","OVCAR4",3,0.0271617861526637,0.029170765833557,NA,"Irinotecan_OVCAR4","R"
"925","Irinotecan","OVCAR5",3,0.0444679419855975,0.0434162002674235,NA,"Irinotecan_OVCAR5","R"
"926","Irinotecan","SF539",3,0.0330560012438357,0.0384652108775527,NA,"Irinotecan_SF539","I"
"927","Irinotecan","SKMEL2",3,0.0315656961826505,0.0333796703715687,NA,"Irinotecan_SKMEL2","R"
"928","Irinotecan","SW620",3,0.0377345739086915,0.037384362126904,NA,"Irinotecan_SW620","I"
"929","Irinotecan","T47D",3,0.0279847908504828,0.0276361106024267,NA,"Irinotecan_T47D","S"
"930","Irinotecan","UACC257",3,0.0270333356853271,0.0272559337351184,NA,"Irinotecan_UACC257","I"
"931","MEDICA 16","A498",3,0.0325695236895591,0.0314525111334736,NA,"MEDICA 16_A498","R"
"932","MEDICA 16","ACHN",3,0.0405632595634807,0.0380091976631821,NA,"MEDICA 16_ACHN","R"
"933","MEDICA 16","BT549",3,0.0333274897240197,0.0361593240141026,NA,"MEDICA 16_BT549","R"
"934","MEDICA 16","COLO205",3,0.0577341433678963,0.0534429368350681,NA,"MEDICA 16_COLO205","R"
"935","MEDICA 16","EKVX",3,0.0229112551177898,0.0225374094814301,NA,"MEDICA 16_EKVX","R"
"936","MEDICA 16","HCT15",3,0.0446283006584681,0.0483074373286203,NA,"MEDICA 16_HCT15","R"
"937","MEDICA 16","HOP62",3,0.0336809481574635,0.0328472134228197,NA,"MEDICA 16_HOP62","R"
"938","MEDICA 16","HS578T",3,0.0310419265031043,0.0300198026815637,NA,"MEDICA 16_HS578T","R"
"939","MEDICA 16","HT29",3,0.0469862345168202,0.0476834215568565,NA,"MEDICA 16_HT29","R"
"940","MEDICA 16","IGROV1",3,0.0368218145524252,0.038474897061932,NA,"MEDICA 16_IGROV1","R"
"941","MEDICA 16","LOXIMVI",3,0.0510659143479389,0.0508644306721432,NA,"MEDICA 16_LOXIMVI","R"
"942","MEDICA 16","M14",3,0.0385903746435794,0.0383425390848164,NA,"MEDICA 16_M14","R"
"943","MEDICA 16","MALME3M",3,0.0150376064918252,0.0149155090091872,NA,"MEDICA 16_MALME3M","R"
"944","MEDICA 16","MDAMB231",3,0.0317161075972523,0.0313143348703864,NA,"MEDICA 16_MDAMB231","R"
"945","MEDICA 16","OVCAR4",3,0.0281478567448369,0.029170765833557,NA,"MEDICA 16_OVCAR4","R"
"946","MEDICA 16","OVCAR5",3,0.0469945575319346,0.0434162002674235,NA,"MEDICA 16_OVCAR5","R"
"947","MEDICA 16","SF539",3,0.0388919765439547,0.0384652108775527,NA,"MEDICA 16_SF539","R"
"948","MEDICA 16","SKMEL2",3,0.0344829402324405,0.0333796703715687,NA,"MEDICA 16_SKMEL2","R"
"949","MEDICA 16","SW620",3,0.0384315870880034,0.037384362126904,NA,"MEDICA 16_SW620","R"
"950","MEDICA 16","T47D",3,0.0265605306712727,0.0276361106024267,NA,"MEDICA 16_T47D","R"
"951","MEDICA 16","UACC257",3,0.0271488347970541,0.0272559337351184,NA,"MEDICA 16_UACC257","R"
"952","Oligomycin A","A498",3,0.0287105285904047,0.0314525111334736,91.2821506320026,"Oligomycin A_A498","R"
"953","Oligomycin A","ACHN",4,0.0303268277697828,0.0380091976631821,79.7881292799798,"Oligomycin A_ACHN","R"
"954","Oligomycin A","BT549",4,0.0256593790893927,0.0361593240141026,70.961998845402,"Oligomycin A_BT549","R"
"955","Oligomycin A","COLO205",3,0.048195788064156,0.0534429368350681,90.1817731553461,"Oligomycin A_COLO205","R"
"956","Oligomycin A","EKVX",4,0.00727312393561055,0.0225374094814301,NA,"Oligomycin A_EKVX","S"
"957","Oligomycin A","HCT15",4,0.0469761748377269,0.0483074373286203,97.2441873042504,"Oligomycin A_HCT15","R"
"958","Oligomycin A","HOP62",4,0.0287525304283987,0.0328472134228197,87.5341541405265,"Oligomycin A_HOP62","R"
"959","Oligomycin A","HS578T",4,0.0292017021538348,0.0300198026815637,97.2747971183989,"Oligomycin A_HS578T","R"
"960","Oligomycin A","HT29",4,0.0463441900966794,0.0476834215568565,97.1914107325956,"Oligomycin A_HT29","R"
"961","Oligomycin A","IGROV1",4,0.0405439807861647,0.038474897061932,105.377749863507,"Oligomycin A_IGROV1","R"
"962","Oligomycin A","LOXIMVI",4,0.043166751871195,0.0508644306721432,84.8662833747908,"Oligomycin A_LOXIMVI","R"
"963","Oligomycin A","M14",4,0.0353591973032736,0.0383425390848164,92.21923781588,"Oligomycin A_M14","R"
"964","Oligomycin A","MALME3M",4,0.0131657234596953,0.0149155090091872,88.2686836338329,"Oligomycin A_MALME3M","R"
"965","Oligomycin A","MDAMB231",4,0.0297456731686034,0.0313143348703864,94.9905954947604,"Oligomycin A_MDAMB231","R"
"966","Oligomycin A","OVCAR4",4,0.0218902019630673,0.029170765833557,75.0415744583766,"Oligomycin A_OVCAR4","R"
"967","Oligomycin A","OVCAR5",4,0.0301416120428254,0.0434162002674235,69.4248042370523,"Oligomycin A_OVCAR5","I"
"968","Oligomycin A","SF539",4,0.0375818403432029,0.0384652108775527,97.70345589119,"Oligomycin A_SF539","R"
"969","Oligomycin A","SKMEL2",4,0.0315003774940523,0.0333796703715687,94.36994776582,"Oligomycin A_SKMEL2","R"
"970","Oligomycin A","SW620",4,0.0326991869943246,0.037384362126904,87.4675536346582,"Oligomycin A_SW620","R"
"971","Oligomycin A","T47D",4,0.00729176044107289,0.0276361106024267,NA,"Oligomycin A_T47D","S"
"972","Oligomycin A","UACC257",4,0.00515304221321855,0.0272559337351184,NA,"Oligomycin A_UACC257","S"
"973","Panzem-2-ME2","A498",3,0.0387601414701984,0.0314525111334736,NA,"Panzem-2-ME2_A498","S"
"974","Panzem-2-ME2","ACHN",3,0.0382987889316014,0.0380091976631821,NA,"Panzem-2-ME2_ACHN","S"
"975","Panzem-2-ME2","BT549",3,0.0342520675188118,0.0361593240141026,NA,"Panzem-2-ME2_BT549","S"
"976","Panzem-2-ME2","COLO205",3,0.055188168908119,0.0534429368350681,NA,"Panzem-2-ME2_COLO205","R"
"977","Panzem-2-ME2","EKVX",3,0.0213891265156161,0.0225374094814301,NA,"Panzem-2-ME2_EKVX","S"
"978","Panzem-2-ME2","HCT15",3,0.0484421839964558,0.0483074373286203,NA,"Panzem-2-ME2_HCT15","R"
"979","Panzem-2-ME2","HOP62",3,0.0331059682289714,0.0328472134228197,NA,"Panzem-2-ME2_HOP62","R"
"980","Panzem-2-ME2","HS578T",3,0.0291771260693003,0.0300198026815637,NA,"Panzem-2-ME2_HS578T","S"
"981","Panzem-2-ME2","HT29",3,0.0472404420630636,0.0476834215568565,NA,"Panzem-2-ME2_HT29","R"
"982","Panzem-2-ME2","IGROV1",3,0.0394340577719092,0.038474897061932,NA,"Panzem-2-ME2_IGROV1","I"
"983","Panzem-2-ME2","LOXIMVI",3,0.0488068327606719,0.0508644306721432,NA,"Panzem-2-ME2_LOXIMVI","I"
"984","Panzem-2-ME2","M14",3,0.0369943456460736,0.0383425390848164,NA,"Panzem-2-ME2_M14","S"
"985","Panzem-2-ME2","MALME3M",3,0.0159085599087783,0.0149155090091872,NA,"Panzem-2-ME2_MALME3M","S"
"986","Panzem-2-ME2","MDAMB231",3,0.03274614513561,0.0313143348703864,NA,"Panzem-2-ME2_MDAMB231","R"
"987","Panzem-2-ME2","OVCAR4",3,0.0274736418169343,0.029170765833557,NA,"Panzem-2-ME2_OVCAR4","I"
"988","Panzem-2-ME2","OVCAR5",3,0.0448859933215049,0.0434162002674235,NA,"Panzem-2-ME2_OVCAR5","R"
"989","Panzem-2-ME2","SF539",3,0.0351199163464675,0.0384652108775527,NA,"Panzem-2-ME2_SF539","S"
"990","Panzem-2-ME2","SKMEL2",3,0.0432040567741154,0.0333796703715687,NA,"Panzem-2-ME2_SKMEL2","S"
"991","Panzem-2-ME2","SW620",3,0.0383059204012135,0.037384362126904,NA,"Panzem-2-ME2_SW620","R"
"992","Panzem-2-ME2","T47D",3,0.0260677881453572,0.0276361106024267,NA,"Panzem-2-ME2_T47D","S"
"993","Panzem-2-ME2","UACC257",3,0.0264842338178309,0.0272559337351184,NA,"Panzem-2-ME2_UACC257","S"
"994","Pemetrexed","ACHN",3,0.037322007543374,0.0380091976631821,98.1920425527064,"Pemetrexed_ACHN","S"
"995","Pemetrexed","BT549",3,0.033381968349236,0.0361593240141026,92.3191161876161,"Pemetrexed_BT549","R"
"996","Pemetrexed","COLO205",3,0.0332774169664923,0.0534429368350681,62.267193640931,"Pemetrexed_COLO205","R"
"997","Pemetrexed","EKVX",3,0.0228401849261556,0.0225374094814301,101.343434989611,"Pemetrexed_EKVX","R"
"998","Pemetrexed","HCT15",3,0.0479150169411458,0.0483074373286203,99.1876605152846,"Pemetrexed_HCT15","R"
"999","Pemetrexed","HOP62",3,0.0339416462681019,0.0328472134228197,103.331889470179,"Pemetrexed_HOP62","R"
"1000","Pemetrexed","HS578T",3,0.0296915533999524,0.0300198026815637,98.9065574977517,"Pemetrexed_HS578T","I"
"1001","Pemetrexed","HT29",3,0.0432881609729505,0.0476834215568565,90.7824135928139,"Pemetrexed_HT29","R"
"1002","Pemetrexed","IGROV1",3,0.0398493139079452,0.038474897061932,103.572243075273,"Pemetrexed_IGROV1","R"
"1003","Pemetrexed","LOXIMVI",3,0.0405711698960218,0.0508644306721432,79.7633422018058,"Pemetrexed_LOXIMVI","S"
"1004","Pemetrexed","M14",3,0.039424149341193,0.0383425390848164,102.820914530423,"Pemetrexed_M14","R"
"1005","Pemetrexed","MALME3M",3,0.0140156430243574,0.0149155090091872,93.9669106547049,"Pemetrexed_MALME3M","I"
"1006","Pemetrexed","MDAMB231",3,0.0302299888526877,0.0313143348703864,96.5372216201082,"Pemetrexed_MDAMB231","R"
"1007","Pemetrexed","OVCAR4",3,0.0258347831995011,0.029170765833557,88.5639525095421,"Pemetrexed_OVCAR4","R"
"1008","Pemetrexed","OVCAR5",3,0.0434797207641413,0.0434162002674235,100.146305978705,"Pemetrexed_OVCAR5","R"
"1009","Pemetrexed","SF539",3,0.0345834617812105,0.0384652108775527,89.9084159223797,"Pemetrexed_SF539","R"
"1010","Pemetrexed","SKMEL2",3,0.0387591724196002,0.0333796703715687,116.116102969709,"Pemetrexed_SKMEL2","R"
"1011","Pemetrexed","SW620",3,0.0295516667248874,0.037384362126904,79.0482036969686,"Pemetrexed_SW620","R"
"1012","Pemetrexed","T47D",3,0.0252029391838312,0.0276361106024267,91.1956807034133,"Pemetrexed_T47D","R"
"1013","Pemetrexed","UACC257",3,0.0253098459398351,0.0272559337351184,92.859948170567,"Pemetrexed_UACC257","S"
"1014","UK5099","A498",3,0.0397043228247626,0.0314525111334736,NA,"UK5099_A498","R"
"1015","UK5099","ACHN",3,0.0381511021358646,0.0380091976631821,NA,"UK5099_ACHN","R"
"1016","UK5099","BT549",3,0.0329670131338681,0.0361593240141026,NA,"UK5099_BT549","R"
"1017","UK5099","COLO205",3,0.0543639395023854,0.0534429368350681,NA,"UK5099_COLO205","R"
"1018","UK5099","EKVX",3,0.0238070586785899,0.0225374094814301,NA,"UK5099_EKVX","R"
"1019","UK5099","HCT15",3,0.0443753556119638,0.0483074373286203,NA,"UK5099_HCT15","R"
"1020","UK5099","HOP62",3,0.0322992807878925,0.0328472134228197,NA,"UK5099_HOP62","R"
"1021","UK5099","HS578T",3,0.0284659877663294,0.0300198026815637,NA,"UK5099_HS578T","R"
"1022","UK5099","HT29",3,0.0477603273776179,0.0476834215568565,NA,"UK5099_HT29","R"
"1023","UK5099","IGROV1",3,0.039726408030314,0.038474897061932,NA,"UK5099_IGROV1","R"
"1024","UK5099","LOXIMVI",3,0.0498113276738614,0.0508644306721432,NA,"UK5099_LOXIMVI","R"
"1025","UK5099","M14",3,0.0408406482268385,0.0383425390848164,NA,"UK5099_M14","R"
"1026","UK5099","MALME3M",3,0.0145320962363862,0.0149155090091872,NA,"UK5099_MALME3M","R"
"1027","UK5099","MDAMB231",3,0.0313539867834417,0.0313143348703864,NA,"UK5099_MDAMB231","R"
"1028","UK5099","OVCAR4",3,0.0306592044796337,0.029170765833557,NA,"UK5099_OVCAR4","R"
"1029","UK5099","OVCAR5",3,0.0464235920813369,0.0434162002674235,NA,"UK5099_OVCAR5","R"
"1030","UK5099","SF539",3,0.0353163994985764,0.0384652108775527,NA,"UK5099_SF539","R"
"1031","UK5099","SKMEL2",3,0.0342758343644547,0.0333796703715687,NA,"UK5099_SKMEL2","R"
"1032","UK5099","SW620",3,0.0376783915788981,0.037384362126904,NA,"UK5099_SW620","R"
"1033","UK5099","T47D",3,0.0257959432891973,0.0276361106024267,NA,"UK5099_T47D","R"
"1034","UK5099","UACC257",3,0.0277573998816413,0.0272559337351184,NA,"UK5099_UACC257","R"
"1035","Asparaginase","A498",2,0.0350177533811296,0.0314525111334736,NA,"Asparaginase_A498","R"
"1036","Asparaginase","ACHN",2,0.0413661480712437,0.0380091976631821,NA,"Asparaginase_ACHN","R"
"1037","Asparaginase","BT549",2,0.0352493343403027,0.0361593240141026,NA,"Asparaginase_BT549","R"
"1038","Asparaginase","COLO205",2,0.0525766276666232,0.0534429368350681,NA,"Asparaginase_COLO205","R"
"1039","Asparaginase","EKVX",2,0.0232427827212116,0.0225374094814301,NA,"Asparaginase_EKVX","I"
"1040","Asparaginase","HCT15",2,0.0446201720895343,0.0483074373286203,NA,"Asparaginase_HCT15","R"
"1041","Asparaginase","HOP62",2,0.030631572403281,0.0328472134228197,NA,"Asparaginase_HOP62","R"
"1042","Asparaginase","HS578T",2,0.0317922125840567,0.0300198026815637,NA,"Asparaginase_HS578T","R"
"1043","Asparaginase","HT29",2,0.0473237105298863,0.0476834215568565,NA,"Asparaginase_HT29","R"
"1044","Asparaginase","IGROV1",2,0.0403231718124066,0.038474897061932,NA,"Asparaginase_IGROV1","R"
"1045","Asparaginase","LOXIMVI",2,0.0489618039532242,0.0508644306721432,NA,"Asparaginase_LOXIMVI","R"
"1046","Asparaginase","M14",2,0.0390186561604619,0.0383425390848164,NA,"Asparaginase_M14","R"
"1047","Asparaginase","MALME3M",2,0.0151238858418321,0.0149155090091872,NA,"Asparaginase_MALME3M","R"
"1048","Asparaginase","MDAMB231",2,0.0304122310051068,0.0313143348703864,NA,"Asparaginase_MDAMB231","R"
"1049","Asparaginase","OVCAR4",2,0.0301592182730161,0.029170765833557,NA,"Asparaginase_OVCAR4","R"
"1050","Asparaginase","OVCAR5",2,0.0477078143318889,0.0434162002674235,NA,"Asparaginase_OVCAR5","R"
"1051","Asparaginase","SF539",2,0.0411856951531197,0.0384652108775527,NA,"Asparaginase_SF539","I"
"1052","Asparaginase","SKMEL2",2,0.0304418256680078,0.0333796703715687,NA,"Asparaginase_SKMEL2","R"
"1053","Asparaginase","SW620",2,0.0377374069043388,0.037384362126904,NA,"Asparaginase_SW620","R"
"1054","Asparaginase","T47D",2,0.0269594942461631,0.0276361106024267,NA,"Asparaginase_T47D","R"
"1055","Asparaginase","UACC257",2,0.027169090292174,0.0272559337351184,NA,"Asparaginase_UACC257","I"
"1056","17-AAG","ACHN",4,0.00542152540502387,0.0380091976631821,NA,"17-AAG_ACHN","S"
"1057","17-AAG","BT549",4,0.0169355448363393,0.0361593240141026,NA,"17-AAG_BT549","S"
"1058","17-AAG","EKVX",4,0.0160964911583367,0.0225374094814301,71.4212126801863,"17-AAG_EKVX","S"
"1059","17-AAG","HCT15",4,0.0312442158616719,0.0483074373286203,64.6778582956642,"17-AAG_HCT15","S"
"1060","17-AAG","HOP62",4,0.0175577299250806,0.0328472134228197,53.4527227593768,"17-AAG_HOP62","I"
"1061","17-AAG","HS578T",4,0.0216613071387766,0.0300198026815637,72.1567272395153,"17-AAG_HS578T","I"
"1062","17-AAG","HT29",4,-0.0182665390268546,0.0476834215568565,NA,"17-AAG_HT29","S"
"1063","17-AAG","IGROV1",4,-0.000536064718286286,0.038474897061932,NA,"17-AAG_IGROV1","S"
"1064","17-AAG","LOXIMVI",4,-0.0401682421806698,0.0508644306721432,NA,"17-AAG_LOXIMVI","S"
"1065","17-AAG","M14",4,0.0238889570997062,0.0383425390848164,62.3040561994659,"17-AAG_M14","I"
"1066","17-AAG","MALME3M",4,0.000455215025373823,0.0149155090091872,NA,"17-AAG_MALME3M","S"
"1067","17-AAG","MDAMB231",4,0.0169827149900149,0.0313143348703864,54.2330375539134,"17-AAG_MDAMB231","S"
"1068","17-AAG","OVCAR4",4,0.0138723289118334,0.029170765833557,NA,"17-AAG_OVCAR4","S"
"1069","17-AAG","OVCAR5",4,0.00846613309608443,0.0434162002674235,NA,"17-AAG_OVCAR5","S"
"1070","17-AAG","SF539",4,0.0174541342382747,0.0384652108775527,NA,"17-AAG_SF539","S"
"1071","17-AAG","SKMEL2",4,0.0197895276219181,0.0333796703715687,59.2861685020529,"17-AAG_SKMEL2","S"
"1072","17-AAG","SW620",4,0.000869894483265487,0.037384362126904,NA,"17-AAG_SW620","S"
"1073","17-AAG","T47D",4,0.0256829485368344,0.0276361106024267,92.9325725544722,"17-AAG_T47D","R"
"1074","17-AAG","UACC257",4,0.00756472536153981,0.0272559337351184,NA,"17-AAG_UACC257","S"
"1075","BPTES","A498",4,0.0348219194747113,0.0314525111334736,NA,"BPTES_A498","R"
"1076","BPTES","ACHN",4,0.0387189161856667,0.0380091976631821,NA,"BPTES_ACHN","R"
"1077","BPTES","BT549",4,0.0302568107549387,0.0361593240141026,NA,"BPTES_BT549","R"
"1078","BPTES","COLO205",4,0.0559004552946185,0.0534429368350681,NA,"BPTES_COLO205","R"
"1079","BPTES","EKVX",4,0.0225060801021892,0.0225374094814301,NA,"BPTES_EKVX","I"
"1080","BPTES","HCT15",4,0.0460532835982399,0.0483074373286203,NA,"BPTES_HCT15","R"
"1081","BPTES","HOP62",4,0.031156587627821,0.0328472134228197,NA,"BPTES_HOP62","R"
"1082","BPTES","HS578T",4,0.0310464385379801,0.0300198026815637,NA,"BPTES_HS578T","R"
"1083","BPTES","HT29",4,0.0466481871666449,0.0476834215568565,NA,"BPTES_HT29","R"
"1084","BPTES","IGROV1",4,0.041474853540259,0.038474897061932,NA,"BPTES_IGROV1","R"
"1085","BPTES","LOXIMVI",4,0.0491717386349114,0.0508644306721432,NA,"BPTES_LOXIMVI","R"
"1086","BPTES","M14",4,0.0394429329735183,0.0383425390848164,NA,"BPTES_M14","R"
"1087","BPTES","MALME3M",4,0.0142040782487423,0.0149155090091872,NA,"BPTES_MALME3M","R"
"1088","BPTES","MDAMB231",4,0.0310832084653012,0.0313143348703864,NA,"BPTES_MDAMB231","R"
"1089","BPTES","OVCAR4",4,0.0283403041946329,0.029170765833557,NA,"BPTES_OVCAR4","R"
"1090","BPTES","OVCAR5",4,0.0417747632248571,0.0434162002674235,NA,"BPTES_OVCAR5","R"
"1091","BPTES","SF539",4,0.0360077823530082,0.0384652108775527,NA,"BPTES_SF539","R"
"1092","BPTES","SKMEL2",4,0.0327189915614557,0.0333796703715687,NA,"BPTES_SKMEL2","R"
"1093","BPTES","SW620",4,0.0373928379106566,0.037384362126904,NA,"BPTES_SW620","R"
"1094","BPTES","T47D",4,0.027405646251921,0.0276361106024267,NA,"BPTES_T47D","I"
"1095","BPTES","UACC257",4,0.0257904115322653,0.0272559337351184,NA,"BPTES_UACC257","S"
"1096","Chlormethine","A498",4,0.0235317167992012,0.0314525111334736,74.8166551768817,"Chlormethine_A498","S"
"1097","Chlormethine","ACHN",4,0.0290751062757777,0.0380091976631821,76.4949224485776,"Chlormethine_ACHN","S"
"1098","Chlormethine","BT549",3,0.0291495162020014,0.0361593240141026,NA,"Chlormethine_BT549","R"
"1099","Chlormethine","COLO205",4,0.0474791508918146,0.0534429368350681,88.8408341748537,"Chlormethine_COLO205","S"
"1100","Chlormethine","EKVX",4,0.0214781080802859,0.0225374094814301,95.2998085160716,"Chlormethine_EKVX","R"
"1101","Chlormethine","HCT15",4,0.0401934845498409,0.0483074373286203,83.2035122799357,"Chlormethine_HCT15","I"
"1102","Chlormethine","HOP62",4,0.0305137233044,0.0328472134228197,92.8959267004409,"Chlormethine_HOP62","I"
"1103","Chlormethine","HS578T",4,0.0310967519800196,0.0300198026815637,103.58746294864,"Chlormethine_HS578T","R"
"1104","Chlormethine","HT29",4,0.0436782155766984,0.0476834215568565,91.60042243323,"Chlormethine_HT29","R"
"1105","Chlormethine","IGROV1",4,0.0262533955732975,0.038474897061932,68.2351288192873,"Chlormethine_IGROV1","S"
"1106","Chlormethine","LOXIMVI",4,0.043581882573276,0.0508644306721432,85.6824346549589,"Chlormethine_LOXIMVI","S"
"1107","Chlormethine","M14",4,0.0376341196202638,0.0383425390848164,98.1523929258165,"Chlormethine_M14","R"
"1108","Chlormethine","MALME3M",4,0.0121013923920639,0.0149155090091872,81.1329494998131,"Chlormethine_MALME3M","S"
"1109","Chlormethine","MDAMB231",4,0.0264852665539185,0.0313143348703864,84.5787294015474,"Chlormethine_MDAMB231","R"
"1110","Chlormethine","OVCAR4",4,0.0270542672595218,0.029170765833557,92.7444531757875,"Chlormethine_OVCAR4","R"
"1111","Chlormethine","OVCAR5",4,0.0393411094861431,0.0434162002674235,90.6138935324148,"Chlormethine_OVCAR5","R"
"1112","Chlormethine","SF539",4,0.0378283669090512,0.0384652108775527,98.3443637667066,"Chlormethine_SF539","R"
"1113","Chlormethine","SKMEL2",4,0.0353988511327155,0.0333796703715687,106.049133315788,"Chlormethine_SKMEL2","R"
"1114","Chlormethine","SW620",4,0.034146934459879,0.037384362126904,91.3401553942921,"Chlormethine_SW620","R"
"1115","Chlormethine","T47D",4,0.0166158910836697,0.0276361106024267,60.1238405892421,"Chlormethine_T47D","S"
"1116","Chlormethine","UACC257",4,0.0209402128531548,0.0272559337351184,76.8280883592477,"Chlormethine_UACC257","R"
"1117","Clofarabine","A498",4,0.000919556129494386,0.0314525111334736,NA,"Clofarabine_A498","S"
"1118","Clofarabine","ACHN",4,0.00838405057467322,0.0380091976631821,NA,"Clofarabine_ACHN","S"
"1119","Clofarabine","BT549",4,0.0146338119403017,0.0361593240141026,NA,"Clofarabine_BT549","S"
"1120","Clofarabine","COLO205",4,0.0242162544061931,0.0534429368350681,NA,"Clofarabine_COLO205","S"
"1121","Clofarabine","EKVX",4,0.0137601634018299,0.0225374094814301,61.0547694630465,"Clofarabine_EKVX","S"
"1122","Clofarabine","HCT15",4,0.0309135623459887,0.0483074373286203,63.9933808446377,"Clofarabine_HCT15","I"
"1123","Clofarabine","HOP62",4,0.0105114488751274,0.0328472134228197,NA,"Clofarabine_HOP62","S"
"1124","Clofarabine","HS578T",4,0.022100964165168,0.0300198026815637,73.621283922499,"Clofarabine_HS578T","R"
"1125","Clofarabine","HT29",4,0.028393948561322,0.0476834215568565,59.5467934855845,"Clofarabine_HT29","S"
"1126","Clofarabine","IGROV1",4,0.0269491397120811,0.038474897061932,70.0434355125157,"Clofarabine_IGROV1","S"
"1127","Clofarabine","LOXIMVI",4,-0.00118917956003959,0.0508644306721432,NA,"Clofarabine_LOXIMVI","S"
"1128","Clofarabine","M14",4,0.00227054051041684,0.0383425390848164,NA,"Clofarabine_M14","S"
"1129","Clofarabine","MALME3M",4,-0.000644230298504197,0.0149155090091872,NA,"Clofarabine_MALME3M","S"
"1130","Clofarabine","MDAMB231",4,0.0153260064335742,0.0313143348703864,NA,"Clofarabine_MDAMB231","S"
"1131","Clofarabine","OVCAR4",4,0.0254814387853654,0.029170765833557,87.3526561858467,"Clofarabine_OVCAR4","R"
"1132","Clofarabine","OVCAR5",4,0.0269647567556822,0.0434162002674235,62.1075925336439,"Clofarabine_OVCAR5","I"
"1133","Clofarabine","SF539",4,0.0314065751979545,0.0384652108775527,81.6492994096195,"Clofarabine_SF539","S"
"1134","Clofarabine","SKMEL2",4,0.0225846573916228,0.0333796703715687,67.6599173695237,"Clofarabine_SKMEL2","I"
"1135","Clofarabine","SW620",4,0.0295090921900071,0.037384362126904,78.9343204247709,"Clofarabine_SW620","R"
"1136","Clofarabine","T47D",4,0.0124481240518498,0.0276361106024267,NA,"Clofarabine_T47D","S"
